X	Y	PC(38:1)	PA(44:0)	PC(38:0)
35	37	1305.6643063941585	3856.5146909797236	533.2592876966567
35	38	1284.8924145348144	4399.046671063155	816.4635723882612
35	39	1408.2707587996867	5276.949346079399	749.029097161998
36	0	12286.601358969336	2817.4504588140044	996.6604262106562
36	1	7367.640061134191	1982.8447571043264	1390.4868611084605
36	2	12977.408143566401	1421.8101693650685	1317.5035632511429
36	3	7431.04224283767	1601.7401062485974	1242.830511960838
36	4	8609.50209741525	1982.472170646703	1089.1439906199194
36	5	10237.416624573023	1366.673085476643	960.0800004503025
36	6	6791.525235581576	2459.0165406233027	685.9447768080614
36	7	10842.68000582569	2840.6298472945145	638.7653671257112
36	8	12606.16130879074	2581.2253933232773	1056.7055828930352
36	9	8449.143611937596	2243.547344264419	957.6277120904764
36	10	10429.479704636407	2106.6058659909945	1108.594628315387
36	11	12506.075591937695	2248.8358741705806	851.7695450335298
36	12	9295.321204141248	2449.946679666585	1036.4169300938306
36	13	13599.794717198201	2160.0099779508273	505.54135446187524
36	14	13600.609213570684	1252.3046873798305	1269.5929538944647
36	15	9184.292461810584	2183.2144989388485	1444.26551847219
36	16	11825.926330750824	1727.9545681221255	1255.0771098459184
36	17	7984.125821466606	2336.0681823361083	1077.5478485324575
36	18	9789.91494933011	1519.6164617939846	893.4221714934272
36	19	11558.723895661347	2517.8982545847502	1168.396992786997
36	20	1089.176412436297	3042.9510367801868	896.3881094155073
36	21	1537.626127206988	4486.460115562892	1530.1431551706517
36	22	857.1218016903578	4586.261413435036	971.680060040729
36	23	1321.585856609379	3459.489529842093	1007.4281056350665
36	24	1357.9433556252347	4144.283995408499	632.6192562379554
36	25	1188.6185913808506	4153.99281725125	885.140709363509
36	26	1189.1123284827597	3627.1867249601564	1037.0652059362042
36	27	1202.3152339407525	5946.545506003887	957.3221356776746
36	28	1111.7060143389303	3380.918635756457	948.0471844256643
36	29	-0.0	6199.446706745463	1253.992457791835
36	30	1155.9884125138008	2569.059210534262	1381.0775693287308
36	31	1081.8785804786535	3290.678439974633	1172.212471421301
36	32	960.8846101566362	4034.6956300766433	411.07016535744356
36	33	987.5698408137888	4873.21854564962	1210.0183324085804
36	34	1333.665438673158	3722.6341200318757	1027.1285910881863
36	35	765.5503530196445	3540.426141173351	1033.6248029668839
36	36	1134.8472348726718	4786.268637039349	712.303328436168
36	37	1181.5562106902778	3079.9157466895117	762.2928200969891
36	38	1362.4777742483325	3276.899031330993	831.3024234091081
36	39	1508.7948339969519	3489.8699005140243	1032.6153467301897
37	0	8521.836996849437	1800.0072288911058	1281.368827999997
37	1	8341.125874551026	1922.3407520206533	954.412775939763
37	2	9398.063741602438	1696.8722809171652	1380.7791702009047
37	3	7941.6780838355035	2150.6144573949487	1360.277043165423
37	4	16971.2278458616	1453.2435431042586	1490.9433809078657
37	5	9687.794146885682	2254.0136167290643	953.6789585937614
37	6	11869.543062744071	2108.055603721608	849.005496763501
37	7	13208.374808897597	1850.787527201723	940.8745002653444
37	8	11940.017001606087	2660.1375511336905	1592.8944010225052
37	9	10953.049856421218	1590.2506541236933	626.7131812024269
37	10	10125.484348809005	1891.4791247394623	924.4124854676771
37	11	8693.788848638804	2098.6596444062384	679.2238910112235
37	12	9940.216275191262	2423.026412060775	1276.3952231741932
37	13	8968.775213988389	2459.547517481102	899.4950499618042
37	14	13545.337384955039	1604.5426018443682	1167.1264342783768
37	15	7593.574823356518	1958.3513161497199	840.8047619341371
37	16	8914.532914992144	2139.5965749843463	1116.6461157430015
37	17	9818.758831977928	2099.0638056406196	886.8772167525195
37	18	9608.595439941784	2312.995472609175	808.6122702376578
37	19	8628.107657145447	2482.745118588353	884.9335850040802
37	20	1213.429354569915	4886.867732933673	792.2139100554526
37	21	1034.4648393400535	4597.9385701973115	771.6268757096783
37	22	1058.7900565431516	4984.258482216623	1550.6307533577499
37	23	987.9310913133888	4091.8341960511098	1413.5460039634645
37	24	751.5592077674679	3390.769735570261	842.0852695827652
37	25	972.4021719696664	5796.222734628222	784.8578066471891
37	26	741.0741362256929	4212.07091058074	926.246237061728
37	27	1462.3633486032027	2595.1346081352312	1083.5686182850206
37	28	771.618702332254	3063.9637309546138	1163.0320415221079
37	29	912.1700844742014	3399.688653135055	918.2710403182015
37	30	1114.5301910316057	4707.356093814722	616.4869179398518
37	31	1353.6011204969077	5651.182452159877	1222.53697166936
37	32	881.836197042836	2821.3613819626803	656.9295018154489
37	33	957.2183852128711	4241.32003698213	1147.433199978768
37	34	1060.2891307083326	3161.590652377059	783.622377222721
37	35	1359.2574063064974	2653.6614369850677	731.3345640749468
37	36	1017.9443781154094	4891.570240905429	357.258199663157
37	37	1072.963697296663	4043.028914949207	995.7410679439452
37	38	1064.7028148306506	5017.473779283431	854.6492913394749
37	39	901.0216453242125	3645.263779267555	1128.3119661844216
38	0	10911.98982443956	1946.2529218379009	1236.6012645674064
38	1	11556.1739142081	2191.0366155414085	629.3242140106125
38	2	7889.7743289226055	2780.6824495823075	691.7799700096614
38	3	10624.194426901578	2227.7845839101524	802.4843523775963
38	4	13341.272442186517	2117.667478957502	856.9031040630277
38	5	12248.202252026398	3080.22736250393	482.45033594803704
38	6	10696.285815371102	1658.2842770189209	841.7898846806265
38	7	10991.717545115534	1750.696641842691	970.3360544534438
38	8	10106.707903299228	2494.206601322047	719.9694421828814
38	9	12700.196277489056	1383.229020636335	1168.5618304117443
38	10	9864.902447887842	2496.371445470209	987.3833921891962
38	11	10927.701937429332	1837.9244161542351	1025.9231346699319
38	12	9291.92035027794	1716.4854800095907	1040.30589995408
38	13	12385.307234538852	1470.59502478847	1270.4338991675363
38	14	8808.82483779277	1702.9199970814952	935.0537422191477
38	15	10130.212372847087	1685.8848299042834	534.7498451205731
38	16	9735.393041417883	2003.0402070567416	725.282828592472
38	17	12569.273477174054	1488.405701080631	831.0118744408604
38	18	9117.396555443553	2023.551694852682	954.3694441479917
38	19	9778.166000298525	2268.864662837017	-0.0
38	20	931.7852161451498	3175.7178459866727	1058.0076278751176
38	21	1197.8459938060453	2843.4401601055656	556.5069834294267
38	22	1133.0196777368592	3361.383117677731	866.8769599597967
38	23	1225.426414174725	4184.541000736091	908.6446700904943
38	24	897.4447874810472	3641.5588198465275	1059.753435146706
38	25	1255.2263375554016	3491.498818850982	917.3774585721299
38	26	1617.1495892286155	3773.5441631848716	686.5522337196727
38	27	1190.734989913379	3611.6514714344557	940.6363828371084
38	28	1081.2931335805654	4747.689005223345	552.1805818347359
38	29	1064.737300301557	4473.118467698503	970.2339362341942
38	30	-0.0	4468.174049620694	1106.1859016952192
38	31	836.703434943401	4031.084332771295	1089.1969367123363
38	32	1488.5986644723343	4489.737239135008	877.4048138472217
38	33	1272.131121275611	4566.919817330256	974.2971999781811
38	34	877.6307566199284	4675.468418882604	848.4001930541247
38	35	1204.4167877084744	4488.258005322304	988.3494506208875
38	36	1456.2790763651242	4232.301571868143	868.7876541023293
38	37	1039.1210857511774	3921.494347981943	1347.3606715196886
38	38	977.8601594059786	3485.9465785097036	1292.6016608400614
38	39	836.4455627212728	4196.122000634511	1340.5584367066767
39	0	11136.330073421259	1773.2514306073	827.0587318135359
39	1	9535.319823133299	3077.6402674385045	1062.3539720673732
39	2	8201.034282718801	1180.806883341814	1438.719184147971
39	3	11256.687669149194	2541.383628896051	1257.332177242658
39	4	10281.41796986692	1491.3695542494472	816.9814609190314
39	5	10227.286399125223	1345.5146066164818	801.9694277893801
39	6	9575.489606598816	2225.5397316199014	738.9279592979505
39	7	9048.294996310704	2024.8237290407835	1041.8402400738064
39	8	8948.969821979714	2060.1582058040835	740.5714703868565
39	9	12766.63039246542	1804.2383365957373	770.6640690390708
39	10	9874.028284447593	2358.312103087257	1070.1116940499269
39	11	11168.978798448712	2196.794894934153	1205.377335156998
39	12	13452.225105079751	2172.009762354863	1510.6966386596578
39	13	13955.509253112548	1451.9542414380792	836.4927560508369
39	14	10688.175416871745	1796.1586572875742	1022.4892417079618
39	15	14698.021130988576	1443.7115988987111	1137.047380308509
39	16	12093.455897067302	2080.09434455434	838.1868523582892
39	17	7626.843127642288	2031.5858062259078	1368.3240300988884
39	18	9743.990593890363	2984.520378384357	430.16272838226206
39	19	12494.659186543475	2106.318389333895	826.5889829944705
39	20	1028.6972396913666	3498.7474387607936	1136.4401844101578
39	21	938.3343370759532	3954.862712398053	1028.9072704702824
39	22	1598.2745716782435	6074.729209584347	938.4493174576847
39	23	838.9951982979173	3502.231429941096	765.1381133761068
39	24	1119.5017458597451	4049.3556451051613	712.8501550574847
39	25	703.182276061353	2437.4049040253553	719.5930904389752
39	26	757.5736655002906	5367.454350164969	993.8087240185855
39	27	987.0347062908895	3577.5965626059215	827.9444214908035
39	28	967.3497700238447	4168.165647055962	1270.6060571811743
39	29	1237.071217048977	5283.281847801933	1489.248382564565
39	30	1091.7529452728472	3517.531329534492	1064.8698988372644
39	31	939.3316668450756	4300.809635868205	1335.7701733888618
39	32	1071.7744062204015	4657.478280908725	1115.6082759536077
39	33	1103.0501874866804	3090.3425593708453	980.6239214366459
39	34	1400.6882702786256	5077.690750773344	697.2372321012991
39	35	1009.1525173455358	3886.6280437237665	1128.7034188816008
39	36	1064.4299587353446	4877.102794139346	864.5271932887053
39	37	1047.5831143237292	4196.691207874368	990.4789629699571
39	38	1108.0448678387252	4457.389521152915	1163.900719848309
39	39	1256.5062762726327	4459.196738543739	1350.482978658341
